"349190600","BIELSKO-BIA£A","2021","01",11.8,"",2.4,"",-20.2,"",-3.3,"",-.3,"",-25.5,"",31.7,"",6.0,"","29","",74.6,"",30,"",23,"",1,"",17,"",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9"
"349190600","BIELSKO-BIA£A","2021","02",19.0,"",4.0,"",-13.7,"",-3.7,"",.0,"",-17.8,"",24.5,"",8.9,"","17","",96.2,"",17,"",14,"",7,"",7,"",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9"
"349190600","BIELSKO-BIA£A","2021","03",21.4,"",7.5,"",-10.3,"",-.7,"",3.2,"",-15.9,"",42.7,"",11.9,"","04","",139.5,"",13,"",9,"",3,"",10,"",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9"
"349190600","BIELSKO-BIA£A","2021","04",22.0,"",10.2,"",-6.6,"",1.7,"",5.8,"",-9.2,"",77.8,"",15.0,"","13","",159.3,"",15,"",10,"",6,"",13,"",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9"
"349190600","BIELSKO-BIA£A","2021","05",27.8,"",16.8,"",1.1,"",8.0,"",12.0,"",-1.3,"",156.8,"",47.3,"","17","",179.6,"",0,"",0,"",22,"",1,"",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9"
"349190600","BIELSKO-BIA£A","2021","06",30.5,"",24.7,"",2.9,"",12.6,"",18.8,"",1.5,"",63.0,"",34.9,"","24","",332.1,"",0,"",0,"",10,"",0,"",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9"
"349190600","BIELSKO-BIA£A","2021","07",31.0,"",25.9,"",10.7,"",16.0,"",20.7,"",9.3,"",57.1,"",18.4,"","14","",249.9,"",0,"",0,"",13,"",0,"",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9"
"349190600","BIELSKO-BIA£A","2021","08",30.0,"",21.8,"",6.7,"",12.8,"",17.1,"",6.2,"",240.5,"",59.5,"","05","",184.4,"",0,"",0,"",20,"",0,"",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9"
"349190600","BIELSKO-BIA£A","2021","09",25.2,"",19.1,"",3.3,"",9.9,"",14.2,"",2.2,"",72.6,"",31.2,"","16","",196.9,"",0,"",0,"",9,"",0,"",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9"
"349190600","BIELSKO-BIA£A","2021","10",24.3,"",14.6,"",-1.6,"",5.3,"",9.7,"",-4.7,"",26.1,"",13.5,"","06","",216.8,"",0,"",0,"",9,"",0,"",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9"
"349190600","BIELSKO-BIA£A","2021","11",19.1,"",8.2,"",-2.9,"",2.5,"",5.2,"",-8.1,"",33.9,"",18.0,"","26","",89.4,"",3,"",2,"",12,"",5,"",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9"
"349190600","BIELSKO-BIA£A","2021","12",12.0,"",2.5,"",-13.2,"",-3.2,"",-.2,"",-18.0,"",36.6,"",6.2,"","09","",40.7,"",14,"",21,"",7,"",13,"",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9",0,"9"
"349190625","ZAKOPANE","2021","01",7.9,"",.2,"",-18.9,"",-6.9,"",-3.4,"",-24.1,"",57.5,"",9.7,"","14","",66.5,"",42,"",27,"",2,"",19,"",2,"",0,"",1,"",30,"",0,"",0,"",0,"",1,"",0,"",0,"",0,"",0,"",0,"",13,""
