"349190600","BIELSKO-BIA£A","2016","01",12.5,"",1.4,"",-16.1,"",-4.3,"",-1.4,"",-18.6,"",34.2,"",5.6,"","13","",50.7,"",15,"",15,"",5,"",14,"",3,"",0,"",5,"",28,"",2,"",0,"",1,"",0,"",3,"",3,"",0,"",0,"",2,"",4,""
"349190600","BIELSKO-BIA£A","2016","02",14.7,"",7.5,"",-4.5,"",1.4,"",4.1,"",-7.2,"",98.3,"",23.9,"","10","",66.3,"",14,"",11,"",7,"",11,"",9,"",0,"",8,"",23,"",0,"",0,"",0,"",0,"",0,"",9,"",3,"",0,"",0,"",0,""
"349190600","BIELSKO-BIA£A","2016","03",18.5,"",7.6,"",-3.2,"",1.2,"",4.2,"",-5.5,"",57.3,"",13.2,"","01","",90.5,"",10,"",4,"",15,"",3,"",3,"",0,"",11,"",29,"",0,"",0,"",1,"",0,"",6,"",2,"",0,"",0,"",6,"",10,""
"349190600","BIELSKO-BIA£A","2016","04",25.0,"",14.2,"",-2.6,"",4.7,"",9.0,"",-4.3,"",96.5,"",20.7,"","17","",154.4,"",0,"",0,"",12,"",3,"",2,"",0,"",5,"",21,"",0,"",0,"",0,"",0,"",2,"",0,"",0,"",2,"",18,"",4,""
"349190600","BIELSKO-BIA£A","2016","05",26.4,"",19.1,"",4.0,"",8.9,"",13.6,"",3.5,"",71.5,"",27.2,"","13","",174.8,"",0,"",0,"",15,"",0,"",0,"",3,"",2,"",16,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",9,"",27,"",0,""
"349190600","BIELSKO-BIA£A","2016","06",33.9,"",23.5,"",5.7,"",12.6,"",18.0,"",4.0,"",63.9,"",13.2,"","27","",217.1,"",0,"",0,"",13,"",0,"",0,"",0,"",2,"",14,"",0,"",0,"",0,"",0,"",0,"",1,"",0,"",9,"",23,"",0,""
"349190600","BIELSKO-BIA£A","2016","07",31.5,"",24.1,"",8.5,"",14.3,"",18.9,"",7.4,"",210.8,"",46.1,"","25","",191.6,"",0,"",0,"",15,"",0,"",0,"",0,"",0,"",17,"",0,"",0,"",0,"",0,"",0,"",1,"",0,"",10,"",22,"",0,""
"349190600","BIELSKO-BIA£A","2016","08",29.1,"",22.8,"",5.6,"",13.1,"",17.6,"",4.7,"",87.3,"",25.6,"","21","",209.5,"",0,"",0,"",12,"",0,"",0,"",0,"",0,"",14,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",3,"",26,"",0,""
"349190600","BIELSKO-BIA£A","2016","09",27.5,"",21.2,"",3.9,"",11.4,"",16.0,"",2.4,"",68.3,"",28.3,"","05","",205.1,"",0,"",0,"",8,"",0,"",0,"",0,"",3,"",19,"",0,"",0,"",0,"",0,"",1,"",1,"",0,"",1,"",25,"",0,""
"349190600","BIELSKO-BIA£A","2016","10",22.9,"",11.2,"",-1.4,"",5.1,"",7.7,"",-3.9,"",189.7,"",39.1,"","05","",61.4,"",0,"",0,"",21,"",0,"",0,"",0,"",5,"",29,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",13,"",2,""
"349190600","BIELSKO-BIA£A","2016","11",18.3,"",8.0,"",-6.0,"",2.1,"",4.8,"",-9.1,"",53.8,"",19.7,"","06","",56.6,"",3,"",5,"",10,"",9,"",4,"",0,"",5,"",24,"",0,"",0,"",0,"",0,"",0,"",7,"",1,"",0,"",1,"",8,""
