"249180010","PSZCZYNA","2021","01",10.8,"",2.2,"",-18.9,"",-3.6,"",-1.0,"",-22.1,"",53.3,"",7.6,"","29","",27,"",20,4,18
"249180010","PSZCZYNA","2021","02",18.2,"",3.8,"",-16.4,"",-5.3,"",-1.3,"",-19.5,"",58.0,"",13.4,"","17","",14,"",19,6,11
"249180010","PSZCZYNA","2021","03",22.2,"",8.9,"",-7.4,"",-1.1,"",3.2,"",-10.4,"",28.9,"",9.4,"","04","",5,"",4,7,9
"249180010","PSZCZYNA","2021","04",23.2,"",12.1,"",-3.1,"",1.2,"",6.3,"",-7.4,"",68.7,"",10.0,"","13","",5,"",4,10,10
"249180010","PSZCZYNA","2021","05",29.8,"",17.9,"",.8,"",7.1,"",12.5,"",-1.5,"",107.1,"",28.6,"","17","",0,"",0,21,0
"249180010","PSZCZYNA","2021","06",31.2,"",25.7,"",3.7,"",12.0,"",19.4,"",.9,"",79.1,"",24.7,"","24","",0,"",0,10,0
"249180010","PSZCZYNA","2021","07",32.2,"",27.0,"",10.8,"",14.7,"",20.8,"",8.3,"",111.3,"",24.9,"","15","",0,"",0,14,0
"249180010","PSZCZYNA","2021","08",31.5,"",23.1,"",6.5,"",12.2,"",17.3,"",4.9,"",216.5,"",62.2,"","05","",0,"",0,17,0
"249180010","PSZCZYNA","2021","09",27.1,"",20.4,"",.5,"",8.4,"",14.0,"",1.0,"",46.2,"",17.9,"","16","",0,"",0,9,0
"249180010","PSZCZYNA","2021","10",26.4,"",15.5,"",-3.2,"",3.6,"",8.7,"",-4.4,"",24.6,"",14.1,"","06","",0,"",0,6,0
"249180010","PSZCZYNA","2021","11",18.1,"",8.4,"",-4.6,"",1.4,"",4.4,"",-6.9,"",54.4,"",23.8,"","26","",1,"",2,15,3
"249180010","PSZCZYNA","2021","12",11.5,"",2.7,"",-12.7,"",-3.2,"",-.5,"",-15.4,"",50.0,"",9.4,"","31","",11,"",20,6,15
"249180160","BRENNA","2021","01",10.7,"",4.5,"",-17.0,"",-3.8,"",-.1,"",-22.2,"",56.8,"",7.6,"","29","",30,"",23,6,17
"249180160","BRENNA","2021","02",19.5,"",6.3,"",-16.7,"",-4.6,"",.1,"",-19.7,"",40.8,"",12.9,"","17","",19,"",15,7,8
