"249180010","PSZCZYNA","2021","01",-1.0,"",.0,"8",.0,"8",6.0,""
"249180010","PSZCZYNA","2021","02",-1.3,"",.0,"8",.0,"8",5.3,""
"249180010","PSZCZYNA","2021","03",3.2,"",.0,"8",.0,"8",5.0,""
"249180010","PSZCZYNA","2021","04",6.3,"",.0,"8",.0,"8",5.4,""
"249180010","PSZCZYNA","2021","05",12.5,"",.0,"8",.0,"8",5.4,""
"249180010","PSZCZYNA","2021","06",19.4,"",.0,"8",.0,"8",3.0,""
"249180010","PSZCZYNA","2021","07",20.7,"",.0,"8",.0,"8",4.4,""
"249180010","PSZCZYNA","2021","08",17.3,"",.0,"8",.0,"8",4.8,""
"249180010","PSZCZYNA","2021","09",13.9,"",.0,"8",.0,"8",4.3,""
"249180010","PSZCZYNA","2021","10",8.7,"",.0,"8",.0,"8",3.3,""
"249180010","PSZCZYNA","2021","11",4.4,"",.0,"8",.0,"8",5.9,""
"249180010","PSZCZYNA","2021","12",-.5,"",.0,"8",.0,"8",6.6,""
"249180160","BRENNA","2021","01",-.1,"",.0,"8",.0,"8",6.0,""
"249180160","BRENNA","2021","02",.1,"",.0,"8",.0,"8",5.9,""
"249180160","BRENNA","2021","03",3.1,"",.0,"8",.0,"8",5.4,""
"249180160","BRENNA","2021","04",6.5,"",.0,"8",.0,"8",5.5,""
"249180160","BRENNA","2021","05",12.9,"",.0,"8",.0,"8",5.4,""
"249180160","BRENNA","2021","06",19.1,"",.0,"8",.0,"8",3.4,""
"249180160","BRENNA","2021","07",21.1,"",.0,"8",.0,"8",4.4,""
"249180160","BRENNA","2021","08",17.5,"",.0,"8",.0,"8",5.1,""
"249180160","BRENNA","2021","09",14.3,"",.0,"8",.0,"8",4.5,""
"249180160","BRENNA","2021","10",9.3,"",.0,"8",.0,"8",3.9,""
"249180160","BRENNA","2021","11",5.7,"",.0,"8",.0,"8",6.2,""
"249180160","BRENNA","2021","12",.0,"",.0,"8",.0,"8",6.6,""
"249190480","LALIKI","2021","01",-3.0,"",.0,"8",.0,"8",6.2,""
"249190480","LALIKI","2021","02",-2.0,"",.0,"8",.0,"8",5.6,""
"249190480","LALIKI","2021","03",.4,"",.0,"8",.0,"8",5.4,""
"249190480","LALIKI","2021","04",3.8,"",.0,"8",.0,"8",5.5,""
"249190480","LALIKI","2021","05",9.8,"",.0,"8",.0,"8",5.7,""
"249190480","LALIKI","2021","06",17.3,"",.0,"8",.0,"8",3.4,""
"249190480","LALIKI","2021","07",19.0,"",.0,"8",.0,"8",4.5,""
"249190480","LALIKI","2021","08",14.9,"",.0,"8",.0,"8",5.3,""
"249190480","LALIKI","2021","09",12.1,"",.0,"8",.0,"8",4.5,""
"249190480","LALIKI","2021","10",7.1,"",.0,"8",.0,"8",3.6,""
"249190480","LALIKI","2021","11",2.9,"",.0,"8",.0,"8",5.9,""
"249190480","LALIKI","2021","12",-2.6,"",.0,"8",.0,"8",6.4,""
"249190560","JAB£ONKA","2021","01",-4.1,"",.0,"8",1.1,"",6.4,""
"249190560","JAB£ONKA","2021","02",-3.3,"",.0,"8",.0,"8",5.3,""
