"249180010","PSZCZYNA","2022","01",12.3,"",3.7,"",-12.2,"",-2.4,"",.3,"",-19.0,"",48.6,"",8.8,"","03","",10,"",9,7,13
"249180010","PSZCZYNA","2022","02",12.9,"",7.5,"",-5.2,"",-.1,"",3.3,"",-8.0,"",43.8,"",9.6,"","17","",2,"",1,13,6
"249180010","PSZCZYNA","2022","03",20.3,"",9.7,"",-7.2,"",-1.7,"",3.1,"",-8.3,"",30.1,"",12.6,"","31","",0,"",0,8,0
"249180010","PSZCZYNA","2022","04",21.8,"",11.4,"",-3.8,"",1.9,"",6.4,"",-5.9,"",45.8,"",12.6,"","08","",6,"",3,11,4
"249180010","PSZCZYNA","2022","05",26.8,"",20.7,"",1.9,"",8.0,"",14.5,"",-.5,"",38.6,"",8.1,"","27","",0,"",0,12,0
"249180010","PSZCZYNA","2022","06",33.0,"",25.0,"",7.0,"",12.2,"",18.9,"",4.8,"",90.7,"",29.9,"","08","",0,"",0,10,0
"249180010","PSZCZYNA","2022","07",33.3,"",25.5,"",8.5,"",12.9,"",19.1,"",1.3,"",113.1,"",33.6,"","05","",0,"",0,15,0
"249180010","PSZCZYNA","2022","08",32.8,"",25.8,"",9.8,"",13.6,"",19.7,"",7.4,"",111.5,"",32.0,"","21","",0,"",0,11,0
"249180010","PSZCZYNA","2022","09",26.2,"",17.5,"",1.4,"",7.7,"",12.3,"",-.5,"",56.3,"",10.4,"","08","",0,"",0,21,0
"249180010","PSZCZYNA","2022","10",23.3,"",17.3,"",-1.2,"",5.8,"",10.8,"",-3.1,"",21.6,"",5.0,"","03","",0,"",0,8,0
"249180010","PSZCZYNA","2022","11",17.0,"",8.1,"",-8.7,"",.8,"",4.1,"",-10.5,"",20.5,"",7.1,"","16","",0,"",0,7,3
"249180010","PSZCZYNA","2022","12",12.3,"",2.9,"",-14.8,"",-2.5,"",.1,"",-19.0,"",86.2,"",10.8,"","16","",30,"",15,8,10
"249180160","BRENNA","2022","01",13.0,"",5.6,"",-10.4,"",-2.3,"",1.0,"",-15.5,"",61.6,"",12.4,"","03","",20,"",16,6,12
"249180160","BRENNA","2022","02",12.3,"",7.5,"",-3.7,"",.3,"",3.5,"",-7.6,"",44.0,"",7.8,"","25","",10,"",5,5,12
"249180160","BRENNA","2022","03",19.3,"",9.7,"",-9.0,"",-2.0,"",2.6,"",-13.0,"",23.9,"",11.0,"","15","",3,"",2,6,1
"249180160","BRENNA","2022","04",21.8,"",11.5,"",-3.7,"",1.9,"",6.4,"",-6.5,"",74.1,"",12.7,"","15","",8,"",3,16,4
"249180160","BRENNA","2022","05",25.6,"",20.2,"",3.0,"",8.5,"",14.3,"",.4,"",46.5,"",11.5,"","27","",0,"",0,14,0
"249180160","BRENNA","2022","06",31.7,"",25.0,"",7.4,"",13.1,"",19.1,"",4.9,"",127.4,"",30.4,"","07","",0,"",0,13,0
"249180160","BRENNA","2022","07",33.2,"",24.8,"",7.7,"",13.6,"",19.0,"",6.5,"",141.5,"",42.4,"","31","",0,"",0,15,0
"249180160","BRENNA","2022","08",32.8,"",24.9,"",9.0,"",14.0,"",19.2,"",6.9,"",101.1,"",42.2,"","21","",0,"",0,10,0
"249180160","BRENNA","2022","09",27.6,"",17.5,"",3.9,"",9.0,"",12.7,"",1.5,"",77.8,"",8.7,"","08","",0,"",0,19,0
"249180160","BRENNA","2022","10",22.1,"",17.4,"",.9,"",8.1,"",11.9,"",-.7,"",34.1,"",14.9,"","03","",0,"",0,10,0
"249180160","BRENNA","2022","11",17.7,"",9.8,"",-5.7,"",1.3,"",4.9,"",-9.0,"",28.1,"",7.3,"","26","",1,"",2,8,3
"249180160","BRENNA","2022","12",12.0,"",3.9,"",-13.6,"",-1.3,"",1.2,"",-24.0,"",91.9,"",12.8,"","16","",31,"",13,9,8
"249190560","JAB£ONKA","2022","01",9.3,"",1.3,"",-19.5,"",-5.9,"",-2.7,"",.0,"8",64.1,"",10.0,"","01","28",35,"",14,5,14
"249190560","JAB£ONKA","2022","02",8.8,"",4.0,"",-13.8,"",-4.0,"",-.5,"",.0,"8",49.8,"",9.7,"","17","",45,"",23,4,15
"249190560","JAB£ONKA","2022","03",18.8,"",7.4,"",-15.4,"",-6.6,"",-.9,"",.0,"8",25.4,"",6.6,"","31","",0,"",5,4,9
"249190560","JAB£ONKA","2022","04",20.2,"",9.8,"",-8.0,"",-.9,"",4.1,"",.0,"8",65.2,"",17.5,"","27","",14,"",4,11,11
