"249180010","PSZCZYNA","2023","01",2.4,"",.0,"8",1.9,"",6.3,""
"249180010","PSZCZYNA","2023","02",.8,"",.0,"8",2.2,"",6.1,""
"249180010","PSZCZYNA","2023","03",5.6,"",.0,"8",2.3,"",5.5,""
"249180010","PSZCZYNA","2023","04",7.8,"",.0,"8",1.3,"",5.8,""
"249180010","PSZCZYNA","2023","05",12.6,"",.0,"8",1.3,"",4.5,""
"249180010","PSZCZYNA","2023","06",17.8,"",.0,"8",1.2,"",4.3,""
"249180010","PSZCZYNA","2023","07",19.8,"",.0,"8",1.1,"",3.7,""
"249180010","PSZCZYNA","2023","08",19.5,"",.0,"8",1.0,"",4.6,""
"249180010","PSZCZYNA","2023","09",17.3,"",.0,"8",1.0,"",3.3,""
"249180010","PSZCZYNA","2023","10",12.0,"",.0,"8",1.5,"",4.8,""
"249180010","PSZCZYNA","2023","11",5.1,"",.0,"8",2.0,"",6.0,""
"249180010","PSZCZYNA","2023","12",2.2,"",.0,"8",2.6,"",5.9,""
"249180160","BRENNA","2023","01",3.2,"",.0,"8",2.4,"",6.6,""
"249180160","BRENNA","2023","02",1.2,"",.0,"8",2.5,"",6.2,""
"249180160","BRENNA","2023","03",5.3,"",.0,"8",2.8,"",5.5,""
"249180160","BRENNA","2023","04",7.2,"",.0,"8",1.8,"",6.2,""
"249180160","BRENNA","2023","05",12.3,"",.0,"8",1.7,"",4.7,""
"249180160","BRENNA","2023","06",17.4,"",.0,"8",1.5,"",4.2,""
"249180160","BRENNA","2023","07",19.9,"",.0,"8",1.4,"",4.4,""
"249180160","BRENNA","2023","08",19.5,"",.0,"8",1.5,"",4.9,""
"249180160","BRENNA","2023","09",17.2,"",.0,"8",1.3,"",3.7,""
"249180160","BRENNA","2023","10",12.3,"",.0,"8",2.3,"",5.6,""
"249180160","BRENNA","2023","11",5.2,"",.0,"8",2.7,"",6.3,""
"249180160","BRENNA","2023","12",2.8,"",.0,"8",3.0,"",6.2,""
"249190560","JAB£ONKA","2023","01",.2,"",.0,"8",1.3,"",6.7,""
"249190560","JAB£ONKA","2023","02",-2.4,"",.0,"8",1.5,"",6.1,""
"249190560","JAB£ONKA","2023","03",2.3,"",.0,"8",1.4,"",5.2,""
"249190560","JAB£ONKA","2023","04",4.9,"",.0,"8",.0,"8",6.3,""
"249190560","JAB£ONKA","2023","05",10.2,"",.0,"8",.0,"8",4.9,""
"249190560","JAB£ONKA","2023","06",15.0,"",.0,"8",.0,"8",4.7,""
"249190560","JAB£ONKA","2023","07",17.4,"",.0,"8",.0,"8",4.0,""
"249190560","JAB£ONKA","2023","08",17.5,"",.0,"8",.9,"",5.0,""
"249190560","JAB£ONKA","2023","09",13.8,"",.0,"8",.7,"",4.6,""
"249190560","JAB£ONKA","2023","10",9.0,"",.0,"8",1.0,"",5.1,""
"249190560","JAB£ONKA","2023","11",2.1,"",.0,"8",1.2,"",6.2,""
"249190560","JAB£ONKA","2023","12",-.5,"",.0,"8",1.2,"",6.2,""
"249190670","POLANA CHOCHO£OWSKA","2023","01",-1.2,"",.0,"8",.8,"",6.0,""
"249190670","POLANA CHOCHO£OWSKA","2023","02",-3.7,"",.0,"8",.0,"8",5.4,""
"249190670","POLANA CHOCHO£OWSKA","2023","03",.2,"",.0,"8",1.0,"",5.4,""
"249190670","POLANA CHOCHO£OWSKA","2023","04",2.0,"",.0,"8",.8,"",6.4,""
"249190670","POLANA CHOCHO£OWSKA","2023","05",8.3,"",.0,"8",.0,"8",5.1,""
"249190670","POLANA CHOCHO£OWSKA","2023","06",12.4,"",.0,"8",.0,"8",5.2,""
"249190670","POLANA CHOCHO£OWSKA","2023","07",15.2,"",.0,"8",.6,"",4.6,""
"249190670","POLANA CHOCHO£OWSKA","2023","08",15.7,"",.0,"8",.7,"",4.7,""
"249190670","POLANA CHOCHO£OWSKA","2023","09",12.8,"",.0,"8",.0,"8",3.8,""
"249190670","POLANA CHOCHO£OWSKA","2023","10",8.4,"",.0,"8",.0,"8",5.3,""
"249190670","POLANA CHOCHO£OWSKA","2023","11",.3,"",.0,"8",.0,"8",6.5,""
"249190670","POLANA CHOCHO£OWSKA","2023","12",-.8,"",.0,"8",.0,"8",6.0,""
"249190890","RADZIECHOWY","2023","01",2.7,"",85.1,"",2.7,"",6.7,""
"249190890","RADZIECHOWY","2023","02",.5,"",80.4,"",2.8,"",6.2,""
"249190890","RADZIECHOWY","2023","03",4.6,"",76.8,"",2.9,"",5.5,""
"249190890","RADZIECHOWY","2023","04",6.3,"",77.7,"",2.0,"",6.2,""
"249190890","RADZIECHOWY","2023","05",11.6,"",75.2,"",1.8,"",5.0,""
"249190890","RADZIECHOWY","2023","06",16.5,"",73.2,"",1.5,"",4.4,""
"249190890","RADZIECHOWY","2023","07",19.0,"",70.9,"",1.7,"",4.2,""
"249190890","RADZIECHOWY","2023","08",18.8,"",81.6,"",1.5,"",5.2,""
"249190890","RADZIECHOWY","2023","09",15.9,"",85.1,"",1.3,"",3.6,""
"249190890","RADZIECHOWY","2023","10",11.6,"",83.6,"",2.3,"",5.6,""
"249190890","RADZIECHOWY","2023","11",4.5,"",83.0,"",2.4,"",6.5,""
"249190890","RADZIECHOWY","2023","12",2.0,"",81.1,"",3.1,"",6.5,""
"249200020","£AZY","2023","01",2.9,"",.0,"8",2.2,"",6.8,""
"249200020","£AZY","2023","02",1.6,"",.0,"8",3.0,"",6.4,""
"249200020","£AZY","2023","03",5.6,"",.0,"8",3.0,"",6.2,""
"249200020","£AZY","2023","04",7.5,"",.0,"8",2.1,"",6.1,""
"249200020","£AZY","2023","05",12.6,"",.0,"8",2.0,"",5.4,""
"249200020","£AZY","2023","06",17.5,"",.0,"8",1.9,"",5.1,""
"249200020","£AZY","2023","07",20.2,"",.0,"8",1.9,"",5.2,""
"249200020","£AZY","2023","08",20.1,"",.0,"8",1.5,"",5.3,""
"249200020","£AZY","2023","09",17.1,"",.0,"8",1.5,"",3.6,""
"249200020","£AZY","2023","10",12.4,"",.0,"8",2.3,"",5.9,""
"249200020","£AZY","2023","11",5.0,"",.0,"8",2.3,"",6.3,""
"249200020","£AZY","2023","12",2.4,"",.0,"8",2.6,"",6.7,""
"249200130","JASTRZÊBIA","2023","01",2.3,"",.0,"8",1.2,"",6.3,""
"249200130","JASTRZÊBIA","2023","02",1.0,"",.0,"8",1.6,"",5.9,""
"249200130","JASTRZÊBIA","2023","03",4.7,"",.0,"8",1.5,"",4.8,""
"249200130","JASTRZÊBIA","2023","04",7.2,"",.0,"8",1.3,"",5.4,""
"249200130","JASTRZÊBIA","2023","05",12.2,"",.0,"8",1.2,"",4.4,""
"249200130","JASTRZÊBIA","2023","06",17.0,"",.0,"8",.9,"",4.1,""
"249200130","JASTRZÊBIA","2023","07",19.7,"",.0,"8",1.0,"",3.8,""
"249200130","JASTRZÊBIA","2023","08",19.8,"",.0,"8",.7,"",4.1,""
"249200130","JASTRZÊBIA","2023","09",16.2,"",.0,"8",.7,"",3.0,""
